year,month,crime,count
2011,6,COMPUTER TAMPERTRESSPASS,2
2011,6,COMPUTER UNAUTH USETAMPER,1
2011,6,CONSPIRACY,3
2011,6,CONTEMPT,150
2011,6,CONTROLLED SUBSTANCE,1204
2011,6,COURSE OF SEXUAL CONDUCT AGAIN,1
2011,6,CRIMINAL CONTEMPT,513
2011,6,CRIMINAL DISPOSAL FIREARM,6
2011,6,CRIMINAL MIS,28
2011,6,CRIMINAL MISCHIEF,1289
2011,6,CRIMINAL MISCHIEF TH,830
2011,6,CUSTODIAL INTERFERENCE,18
2011,6,DISORDERLY CONDUCT,14
2011,6,DISSEMINATING A FALSE SEX OFFEND,1
2011,6,DRUG PARAPHERNALIA,17
2011,6,ESCAPE,7
2011,6,FALSE REPORT,10
2011,6,FALSE REPORT BOMB,5
2011,6,FALSE REPORT UNCLASSIFIED,42
2011,6,FIREWORKS,25
2011,6,FORGERY,486
2011,6,FORGERY-ILLEGAL POSSESSION,7
2011,6,FRAUD,602
2011,6,GAMBLING,21
2011,6,GENERAL BUSINESS LAW,4
2011,6,GRAFFITI ADMINISTRATIVE CODE-,1
2011,6,GRAND LARCENY-CHECK FROM MAILB,1
2011,6,HARASSMENT,5022
2011,6,IMITATION PISTOLAIR RIFLE,6
2011,6,IMPAIRED DRIVING,8
2011,6,IMPERSONATION,169
2011,6,IMPRISONMENT,21
2011,6,INCOMPETENT PERSON,2
2011,6,INTOXICATED DRIVING,418
2011,6,JOSTLING,2
2011,6,KIDNAPPING,2
2011,6,LARCENY,11340
2011,6,LEAVING SCENE-ACCIDENT-PERSONA,354
2011,6,LEWDNESS,72
2011,6,LOITERING,2
2011,6,MAKING TERRORISTIC THREAT,2
2011,6,MANUFACTURE UNAUTHORIZED RECOR,10
2011,6,MARIJUANA,2009
2011,6,MENACING,619
2011,6,MENACING ST DEGREE VICT NOT,7
2011,6,MENACING ST DEGREE VICT PEAC,13
2011,6,MISCHIEF,2280
2011,6,NUISANCE,5
2011,6,NY STATE LAWS,35
2011,6,OBSCENE MATERIAL - UNDER  YE,9
2011,6,OBSCENITY,3
2011,6,OBSTR BREATHCIRCUL,170
2011,6,PARK RR,1
2011,6,PARKRR,5
2011,6,PERJURY,1
2011,6,PETIT LARCENY-CHECK FROM MAILB,3
2011,6,POSSESSION HYPODERMIC INSTRUME,1
2011,6,POSTING ADVERTISEMENTS,1
2011,6,PROMOTING A SEXUAL PERFORMANCE,3
2011,6,PROSTITUTION,9
2011,6,PUBLIC ADMINISTATION,275
2011,6,PUBLIC ADMINISTRATION,32
2011,6,PUBLIC HEALTH LAW,2
2011,6,PUBLIC SAFETY,5
2011,6,RAPE,130
2011,6,RECKLESS DRIVING,12
2011,6,RECKLESS ENDANGERMENT,257
2011,6,RECKLESS ENDANGERMENT OF PROPE,12
2011,6,RESISTING ARREST,197
2011,6,RIOT,1
2011,6,RIOT INCITING,9
2011,6,ROBBERY,1648
2011,6,SALE OF UNAUTHORIZED RECORDING,10
2011,6,SALE SCHOOL GROUNDS,5
2011,6,SEX TRAFFICKING,2
2011,6,SEXUAL ABUSE,257
2011,6,SEXUAL MISCONDUCT,28
2011,6,SODOMY,34
2011,6,STOLEN PROP-MOTOR VEHICLE RD,2
2011,6,STOLEN PROPERTY,328
2011,6,STOLEN PROPERTY-MOTOR VEH ND,12
2011,6,STRANGULATION ST,194
2011,6,TAMPERING,23
2011,6,TAMPERING WITH A WITNESS,1
2011,6,TAX LAW,44
2011,6,THEFT,15
2011,6,THEFT OF SERVICES,80
2011,6,THEFT OF SERVICES- CABLE TV SE,1
2011,6,TRAFFIC,146
2011,6,TRESPASS,518
2011,6,UNAUTH SALE OF TRANS SERVICE,15
2011,6,UNAUTHORIZED USE VEHICLE,136
2011,6,UNLAWFUL POSS WEAPON UPON SCH,2
2011,6,USURY,1
2011,6,VEHICULAR ASSAULT INTOX DRIVE,3
2011,6,VIOLATION OF ORDER OF PROTECTI,308
2011,6,WEAPONS,718
2011,6,WEAPONS POSSESSION,438
2011,7,ACCOSTING,25
2011,7,ADMCODE,83
2011,7,AGGRAVATED CRIMINAL CONTEMPT,15
2011,7,AGGRAVATED HARASSMENT,2402
2011,7,AGGRAVATED SEXUAL ASBUSE,45
2011,7,AGRICULTURE  MARKETS LAW,1
2011,7,ALCOHOLIC BEVERAGE CONTROL LAW,5
2011,7,ALCOHOLIC BEVERAGES,2
2011,7,APPEARANCE TICKET FAIL TO RESP,2
2011,7,ARSON,101
2011,7,ASSAULT,5558
2011,7,ASSEMBLY,25
2011,7,BAIL JUMPING,22
2011,7,BRIBERY,127
2011,7,BURGLARS TOOLS,19
2011,7,BURGLARY,1659
2011,7,CHECK,2
2011,7,CHILD,151
2011,7,CHILD ABANDONMENT,3
2011,7,CIGARETTE,1
2011,7,COERCION,13
2011,7,COMPUTER TAMPERTRESSPASS,9
2011,7,CONSPIRACY,1
2011,7,CONTEMPT,162
2011,7,CONTROLLED SUBSTANCE,1138
2011,7,COURSE OF SEXUAL CONDUCT AGAIN,3
2011,7,CRIMINAL CONTEMPT,510
2011,7,CRIMINAL MIS,24
2011,7,CRIMINAL MISCHIEF,1327
2011,7,CRIMINAL MISCHIEF TH,842
2011,7,CUSTODIAL INTERFERENCE,21
2011,7,DISORDERLY CONDUCT,11
2011,7,DRUG PARAPHERNALIA,28
2011,7,ESCAPE,3
2011,7,EXPOSURE OF A PERSON,3
2011,7,FALSE ALARM FIRE,1
2011,7,FALSE REPORT,11
2011,7,FALSE REPORT BOMB,5
2011,7,FALSE REPORT UNCLASSIFIED,43
2011,7,FIREWORKS,40
2011,7,FORGERY,480
2011,7,FORGERY-ILLEGAL POSSESSION,3
2011,7,FRAUD,516
2011,7,GAMBLING,17
2011,7,GENERAL BUSINESS LAW,2
2011,7,GRAND LARCENY-CHECK FROM MAILB,3
2011,7,HARASSMENT,4869
2011,7,HEALTH CODE,1
2011,7,IMITATION PISTOLAIR RIFLE,6
2011,7,IMPAIRED DRIVING,4
2011,7,IMPERSONATION,151
2011,7,IMPRISONMENT,27
2011,7,INTOXICATED DRIVING,494
2011,7,JOSTLING,1
2011,7,KIDNAPPING,1
2011,7,LARCENY,11884
2011,7,LEAVING SCENE-ACCIDENT-PERSONA,371
2011,7,LEWDNESS,64
2011,7,LOITERING,4
2011,7,MANUFACTURE UNAUTHORIZED RECOR,12
2011,7,MARIJUANA,2123
2011,7,MENACING,628
2011,7,MENACING ST DEGREE VICT NOT,4
2011,7,MENACING ST DEGREE VICT PEAC,10
2011,7,MISCHIEF,2384
2011,7,NAVIGATION LAW,1
2011,7,NUISANCE,8
2011,7,NY STATE LAWS,34
2011,7,OBSCENE MATERIAL - UNDER  YE,12
2011,7,OBSCENITY,2
2011,7,OBSTR BREATHCIRCUL,200
2011,7,PARKRR,2
2011,7,PEDDLING,1
2011,7,PERJURY,2
2011,7,PETIT LARCENY-CHECK FROM MAILB,5
2011,7,POSSES OR CARRY A KNIFE,3
2011,7,POSSESSION HYPODERMIC INSTRUME,3
2011,7,PROMOTING A SEXUAL PERFORMANCE,1
2011,7,PROSTITUTION,7
2011,7,PUBLIC ADMINISTATION,285
2011,7,PUBLIC ADMINISTRATION,27
2011,7,PUBLIC SAFETY,2
2011,7,RAPE,102
2011,7,RECKLESS DRIVING,6
2011,7,RECKLESS ENDANGERMENT,338
2011,7,RECKLESS ENDANGERMENT OF PROPE,17
2011,7,RECORDS,1
2011,7,RESISTING ARREST,219
2011,7,RIOT INCITING,5
2011,7,ROBBERY,1744
2011,7,SALE OF UNAUTHORIZED RECORDING,8
2011,7,SALE SCHOOL GROUNDS,1
2011,7,SEXUAL ABUSE,264
2011,7,SEXUAL MISCONDUCT,21
2011,7,SODOMY,27
2011,7,STOLEN PROP-MOTOR VEHICLE RD,2
2011,7,STOLEN PROPERTY,298
2011,7,STOLEN PROPERTY-MOTOR VEH ND,16
2011,7,STRANGULATION ST,190
2011,7,TAMPERING,9
2011,7,TAMPERING WITH A WITNESS,1
2011,7,TAX LAW,54
2011,7,THEFT,14
2011,7,THEFT OF SERVICES,68
2011,7,THEFT OF SERVICES- CABLE TV SE,5
2011,7,TRAFFIC,77
2011,7,TRESPASS,461
2011,7,UNAUTH SALE OF TRANS SERVICE,16
2011,7,UNAUTHORIZED USE VEHICLE,145
2011,7,VEHICULAR ASSAULT INTOX DRIVE,3
2011,7,VIOLATION OF ORDER OF PROTECTI,244
2011,7,WEAPONS,693
2011,7,WEAPONS POSSESSION,430
2011,8,ABC,1
2011,8,ACCOSTING,21
2011,8,ADMCODE,103
2011,8,AGGRAVATED CRIMINAL CONTEMPT,9
2011,8,AGGRAVATED HARASSMENT,2350
2011,8,AGGRAVATED SEXUAL ASBUSE,51
2011,8,AGRICULTURE  MARKETS LAW,1
2011,8,ALCOHOLIC BEVERAGE CONTROL LAW,2
2011,8,ARSON,97
2011,8,ASSAULT,4990
2011,8,ASSEMBLY,18
2011,8,BAIL JUMPING,40
2011,8,BRIBERY,143
2011,8,BURGLARS TOOLS,36
2011,8,BURGLARY,1773
2011,8,CHECK,3
2011,8,CHILD,137
2011,8,CHILD ABANDONMENT,2
2011,8,CIGARETTE,2
2011,8,COERCION,7
2011,8,COMPUTER TAMPERTRESSPASS,8
2011,8,CONSPIRACY,1
2011,8,CONTEMPT,116
2011,8,CONTROLLED SUBSTANCE,1198
2011,8,COURSE OF SEXUAL CONDUCT AGAIN,2
2011,8,CRIMINAL CONTEMPT,399
2011,8,CRIMINAL DISPOSAL FIREARM,2
2011,8,CRIMINAL MIS,32
2011,8,CRIMINAL MISCHIEF,1273
2011,8,CRIMINAL MISCHIEF TH,1094
2011,8,CUSTODIAL INTERFERENCE,28
2011,8,DISORDERLY CONDUCT,4
2011,8,DRUG PARAPHERNALIA,18
2011,8,END WELFARE VULNERABLE ELDERLY PERSON,1
2011,8,ESCAPE,3
2011,8,EXPOSURE OF A PERSON,2
2011,8,FALSE REPORT,7
2011,8,FALSE REPORT BOMB,5
2011,8,FALSE REPORT UNCLASSIFIED,47
2011,8,FIREWORKS,2
2011,8,FORGERY,449
2011,8,FORGERY-ILLEGAL POSSESSION,4
2011,8,FRAUD,580
2011,8,GAMBLING,17
2011,8,GENERAL BUSINESS LAW,2
2011,8,GRAFFITI ADMINISTRATIVE CODE-,1
2011,8,GRAND LARCENY-CHECK FROM MAILB,1
2011,8,HARASSMENT,4569
2011,8,HEALTH CODE,1
2011,8,HOMICIDE,2
2011,8,IMPAIRED DRIVING,5
2011,8,IMPERSONATION,120
2011,8,IMPRISONMENT,29
2011,8,INCOMPETENT PERSON,1
2011,8,INTOXICATED DRIVING,402
2011,8,KIDNAPPING,4
2011,8,LARCENY,11716
2011,8,LEAVING SCENE-ACCIDENT-PERSONA,317
2011,8,LEWDNESS,81
2011,8,LOITERING,2
2011,8,MAKING TERRORISTIC THREAT,3
2011,8,MANUFACTURE UNAUTHORIZED RECOR,9
2011,8,MARIJUANA,1925
2011,8,MENACING,562
2011,8,MENACING ST DEGREE VICT NOT,4
2011,8,MENACING ST DEGREE VICT PEAC,14
2011,8,MISCHIEF,2344
2011,8,NUISANCE,10
2011,8,NY STATE LAWS,30
2011,8,NYC TRANSIT AUTH RR,2
2011,8,OBSCENE MATERIAL - UNDER  YE,11
2011,8,OBSCENITY,2
2011,8,OBSTR BREATHCIRCUL,166
2011,8,PARKRR,1
2011,8,PEDDLING,1
2011,8,PERJURY,1
2011,8,PETIT LARCENY-CHECK FROM MAILB,4
2011,8,POSSES OR CARRY A KNIFE,2
2011,8,POSSESSION HYPODERMIC INSTRUME,5
2011,8,PROMOTING A SEXUAL PERFORMANCE,1
2011,8,PROSTITUTION,6
2011,8,PUBLIC ADMINISTATION,276
2011,8,PUBLIC ADMINISTRATION,21
2011,8,PUBLIC SAFETY,2
2011,8,RAPE,135
2011,8,RECKLESS DRIVING,5
2011,8,RECKLESS ENDANGERMENT,219
2011,8,RECKLESS ENDANGERMENT OF PROPE,12
2011,8,RESISTING ARREST,178
2011,8,RIOT,4
2011,8,RIOT INCITING,10
2011,8,ROBBERY,1762
2011,8,SALE OF UNAUTHORIZED RECORDING,4
2011,8,SALE SCHOOL GROUNDS,5
2011,8,SEXUAL ABUSE,273
2011,8,SEXUAL MISCONDUCT,16
2011,8,SODOMY,30
2011,8,STOLEN PROP-MOTOR VEHICLE RD,1
2011,8,STOLEN PROPERTY,301
2011,8,STOLEN PROPERTY-MOTOR VEH ND,17
2011,8,STRANGULATION ST,178
2011,8,TAMPERING,19
2011,8,TAMPERING WITH A WITNESS,2
2011,8,TAX LAW,36
2011,8,THEFT,15
2011,8,THEFT OF SERVICES,65
2011,8,THEFT OF SERVICES- CABLE TV SE,3
2011,8,TRAFFIC,123
2011,8,TRESPASS,457
2011,8,UNAUTH SALE OF TRANS SERVICE,22
2011,8,UNAUTHORIZED USE VEHICLE,164
2011,8,USURY,1
2011,8,VEHICULAR ASSAULT INTOX DRIVE,2
2011,8,VIOLATION OF ORDER OF PROTECTI,286
2011,8,WEAPONS,644
2011,8,WEAPONS POSSESSION,387
2011,9,ACCOSTING,11
2011,9,ADMCODE,97
2011,9,AGGRAVATED CRIMINAL CONTEMPT,8
2011,9,AGGRAVATED HARASSMENT,2255
2011,9,AGGRAVATED SEXUAL ASBUSE,50
2011,9,AGRICULTURE  MARKETS LAW,1
2011,9,ALCOHOLIC BEVERAGE CONTROL LAW,7
2011,9,ALCOHOLIC BEVERAGES,2
2011,9,APPEARANCE TICKET FAIL TO RESP,1
2011,9,ARSON,102
2011,9,ASSAULT,4870
2011,9,ASSEMBLY,11
2011,9,BAIL JUMPING,42
2011,9,BRIBERY,123
2011,9,BURGLARS TOOLS,27
2011,9,BURGLARY,1671
2011,9,CHECK,2
2011,9,CHILD,143
2011,9,CHILD ABANDONMENT,1
2011,9,CIGARETTE,2
2011,9,COERCION,6
2011,9,COMPUTER TAMPERTRESSPASS,3
2011,9,COMPUTER UNAUTH USETAMPER,2
2011,9,CONTEMPT,135
2011,9,CONTROLLED SUBSTANCE,1163
2011,9,COURSE OF SEXUAL CONDUCT AGAIN,2
2011,9,CREDIT CARD,1
2011,9,CRIMINAL CONTEMPT,404
2011,9,CRIMINAL MIS,25
2011,9,CRIMINAL MISCHIEF,1118
2011,9,CRIMINAL MISCHIEF TH,607
2011,9,CUSTODIAL INTERFERENCE,19
2011,9,DIS CON,2
2011,9,DISORDERLY CONDUCT,8
2011,9,DRUG PARAPHERNALIA,16
2011,9,ESCAPE,4
2011,9,EXPOSURE OF A PERSON,3
2011,9,FACILITATION,1
2011,9,FALSE REPORT,12
2011,9,FALSE REPORT BOMB,6
2011,9,FALSE REPORT UNCLASSIFIED,45
2011,9,FORGERY,394
2011,9,FORGERY-ILLEGAL POSSESSION,5
2011,9,FRAUD,528
2011,9,GAMBLING,24
2011,9,GENERAL BUSINESS LAW,2
2011,9,GRAFFITI ADMINISTRATIVE CODE-,2
2011,9,GRAND LARCENY-CHECK FROM MAILB,3
2011,9,HARASSMENT,4745
2011,9,HOMICIDE,1
2011,9,IMITATION PISTOLAIR RIFLE,2
2011,9,IMPAIRED DRIVING,4
2011,9,IMPERSONATION,109
2011,9,IMPRISONMENT,14
2011,9,INCOMPETENT PERSON,1
2011,9,INTOXICATED DRIVING,382
2011,9,JOSTLING,1
2011,9,KIDNAPPING,5
2011,9,LARCENY,11126
2011,9,LEAVING SCENE-ACCIDENT-PERSONA,383
2011,9,LEWDNESS,48
2011,9,LOITERING,1
2011,9,MAKING TERRORISTIC THREAT,3
2011,9,MANUFACTURE UNAUTHORIZED RECOR,5
2011,9,MARIJUANA,1951
2011,9,MENACING,557
2011,9,MENACING ST DEGREE VICT NOT,5
2011,9,MENACING ST DEGREE VICT PEAC,8
2011,9,MISCHIEF,1986
2011,9,MONEY LAUNDERING,1
2011,9,NUISANCE,4
2011,9,NY STATE LAWS,31
2011,9,OBSCENE MATERIAL - UNDER  YE,7
2011,9,OBSCENITY,1
2011,9,OBSTR BREATHCIRCUL,146
2011,9,PARKRR,2
2011,9,PEDDLING,8
2011,9,PERJURY,2
2011,9,PETIT LARCENY-CHECK FROM MAILB,10
2011,9,POSSES OR CARRY A KNIFE,2
2011,9,POSSESSION HYPODERMIC INSTRUME,3
2011,9,PROMOTING A SEXUAL PERFORMANCE,1
2011,9,PROSTITUTION,9
2011,9,PUBLIC ADMINISTATION,262
2011,9,PUBLIC ADMINISTRATION,16
2011,9,PUBLIC SAFETY,6
2011,9,RAPE,117
2011,9,RECKLESS DRIVING,13
2011,9,RECKLESS ENDANGERMENT,215
2011,9,RECKLESS ENDANGERMENT OF PROPE,16
2011,9,RECORDS,1
2011,9,RESISTING ARREST,206
2011,9,RIOT,1
2011,9,RIOT INCITING,3
2011,9,ROBBERY,1841
2011,9,SALE OF UNAUTHORIZED RECORDING,6
2011,9,SALE SCHOOL GROUNDS,2
2011,9,SEX TRAFFICKING,1
2011,9,SEXUAL ABUSE,224
2011,9,SEXUAL MISCONDUCT,18
2011,9,SODOMY,31
2011,9,SOLICITATION,2
2011,9,STOLEN PROPERTY,241
2011,9,STOLEN PROPERTY-MOTOR VEH ND,17
2011,9,STRANGULATION ST,178
2011,9,TAMPERING,47
2011,9,TAMPERING WITH A WITNESS,3
2011,9,TAX LAW,33
2011,9,TERRORISM PROVIDE SUPPORT,1
2011,9,THEFT,18
2011,9,THEFT OF SERVICES,61
2011,9,THEFT OF SERVICES- CABLE TV SE,5
2011,9,TRAFFIC,102
2011,9,TRESPASS,427
2011,9,UNAUTH SALE OF TRANS SERVICE,25
2011,9,UNAUTHORIZED USE VEHICLE,144
2011,9,UNLAWFUL POSS WEAPON UPON SCH,1
2011,9,VIOLATION OF ORDER OF PROTECTI,321
2011,9,WEAPONS,606
2011,9,WEAPONS POSSESSION,414
2011,10,ACCOSTING,26
2011,10,ADMCODE,100
2011,10,AGGRAVATED CRIMINAL CONTEMPT,9
2011,10,AGGRAVATED HARASSMENT,2267
2011,10,AGGRAVATED SEXUAL ASBUSE,41
2011,10,AIR POLLUTION-MOTOR VEH ADM C,1
2011,10,ALCOHOLIC BEVERAGE CONTROL LAW,7
2011,10,ALCOHOLIC BEVERAGES,2
2011,10,ARSON,118
2011,10,ASSAULT,4595
2011,10,ASSEMBLY,6
2011,10,BAIL JUMPING,27
2011,10,BRIBERY,108
2011,10,BURGLARS TOOLS,18
2011,10,BURGLARY,1719
2011,10,CHECK,2
2011,10,CHILD,132
2011,10,CHILD ABANDONMENT,4
2011,10,CIGARETTE,7
2011,10,COERCION,14
2011,10,COMPUTER TAMPERTRESSPASS,1
2011,10,COMPUTER UNAUTH USETAMPER,1
2011,10,CONSPIRACY,2
2011,10,CONTEMPT,131
2011,10,CONTROLLED SUBSTANCE,1195
2011,10,COURSE OF SEXUAL CONDUCT AGAIN,3
2011,10,CRIMINAL CONTEMPT,408
2011,10,CRIMINAL DISPOSAL FIREARM,4
2011,10,CRIMINAL MIS,40
2011,10,CRIMINAL MISCHIEF,1160
2011,10,CRIMINAL MISCHIEF TH,775
2011,10,CUSTODIAL INTERFERENCE,14
2011,10,DISORDERLY CONDUCT,6
2011,10,DOG STEALING,1
2011,10,DRUG,2
2011,10,DRUG PARAPHERNALIA,20
2011,10,ESCAPE,2
2011,10,EXPOSURE OF A PERSON,3
2011,10,FACILITATION,3
2011,10,FALSE REPORT,6
2011,10,FALSE REPORT BOMB,1
2011,10,FALSE REPORT UNCLASSIFIED,46
2011,10,FORGERY,442
2011,10,FORGERY-ILLEGAL POSSESSION,12
2011,10,FRAUD,573
2011,10,GAMBLING,12
2011,10,GENERAL BUSINESS LAW,3
2011,10,GRAFFITI ADMINISTRATIVE CODE-,1
2011,10,HARASSMENT,4532
2011,10,HEALTH CODE,1
2011,10,HOMICIDE,1
2011,10,IMITATION PISTOLAIR RIFLE,1
2011,10,IMPAIRED DRIVING,7
2011,10,IMPERSONATION,132
2011,10,IMPRISONMENT,23
2011,10,INTOXICATED DRIVING,473
2011,10,JOSTLING,6
2011,10,KIDNAPPING,4
2011,10,LARCENY,11675
2011,10,LEAVING SCENE-ACCIDENT-PERSONA,400
2011,10,LEWDNESS,78
2011,10,LOITERING TO PROMOTE PROSTITUT,1
2011,10,MAKING TERRORISTIC THREAT,1
2011,10,MANUFACTURE UNAUTHORIZED RECOR,8
2011,10,MARIJUANA,1796
2011,10,MENACING,568
2011,10,MENACING ST DEGREE VICT NOT,7
2011,10,MENACING ST DEGREE VICT PEAC,11
2011,10,MISCHIEF,2081
2011,10,NUISANCE,1
2011,10,NY STATE LAWS,27
2011,10,OBSCENE MATERIAL - UNDER  YE,7
2011,10,OBSCENITY,3
2011,10,OBSTR BREATHCIRCUL,172
2011,10,PEDDLING,4
2011,10,PERJURY,3
2011,10,PETIT LARCENY-CHECK FROM MAILB,4
2011,10,POSSES OR CARRY A KNIFE,1
2011,10,POSSESSION HYPODERMIC INSTRUME,5
2011,10,PROSTITUTION,3
2011,10,PUBLIC ADMINISTATION,271
2011,10,PUBLIC ADMINISTRATION,22
2011,10,PUBLIC SAFETY,2
2011,10,RAPE,102
2011,10,RECKLESS DRIVING,8
2011,10,RECKLESS ENDANGERMENT,192
2011,10,RECKLESS ENDANGERMENT OF PROPE,10
2011,10,RECORDS,1
2011,10,RESISTING ARREST,213
2011,10,RIOT INCITING,2
2011,10,ROBBERY,1918
2011,10,SALE OF UNAUTHORIZED RECORDING,12
2011,10,SALE SCHOOL GROUNDS,6
2011,10,SEXUAL ABUSE,267
2011,10,SEXUAL MISCONDUCT,24
2011,10,SODOMY,24
2011,10,SOLICITATION,1
2011,10,STOLEN PROPERTY,270
2011,10,STOLEN PROPERTY-MOTOR VEH ND,12
2011,10,STRANGULATION ST,173
2011,10,TAMPERING,50
2011,10,TAMPERING WITH A WITNESS,1
2011,10,TAX LAW,25
2011,10,THEFT,16
2011,10,THEFT OF SERVICES,82
2011,10,THEFT OF SERVICES- CABLE TV SE,2
2011,10,TRAFFIC,72
2011,10,TRESPASS,480
2011,10,UNAUTH SALE OF TRANS SERVICE,13
2011,10,UNAUTHORIZED USE VEHICLE,152
2011,10,UNLAWFUL POSS WEAPON UPON SCH,1
2011,10,VEHICULAR ASSAULT INTOX DRIVE,1
2011,10,VIOLATION OF ORDER OF PROTECTI,269
2011,10,WEAPONS,652
2011,10,WEAPONS POSSESSION,369
2011,11,ACCOSTING,31
2011,11,ADMCODE,66
2011,11,AGGRAVATED CRIMINAL CONTEMPT,6
2011,11,AGGRAVATED HARASSMENT,2150
2011,11,AGGRAVATED SEXUAL ASBUSE,47
2011,11,ALCOHOLIC BEVERAGE CONTROL LAW,16
2011,11,ALCOHOLIC BEVERAGES,1
2011,11,ARSON,111
2011,11,ASSAULT,4630
2011,11,ASSEMBLY,8
2011,11,BAIL JUMPING,29
2011,11,BRIBERY,129
2011,11,BURGLARS TOOLS,19
2011,11,BURGLARY,1674
2011,11,CHECK,3
2011,11,CHILD,111
2011,11,CHILD ABANDONMENT,3
2011,11,CIGARETTE,1
2011,11,COERCION,15
2011,11,COMPUTER TAMPERTRESSPASS,5
2011,11,COMPUTER UNAUTH USETAMPER,2
2011,11,CONSPIRACY,1
2011,11,CONTEMPT,115
2011,11,CONTROLLED SUBSTANCE,1231
2011,11,COURSE OF SEXUAL CONDUCT AGAIN,2
2011,11,CREDIT CARD,2
2011,11,CRIMINAL CONTEMPT,382
2011,11,CRIMINAL DISPOSAL FIREARM,5
2011,11,CRIMINAL MIS,43
2011,11,CRIMINAL MISCHIEF,1136
2011,11,CRIMINAL MISCHIEF TH,887
2011,11,CUSTODIAL INTERFERENCE,10
2011,11,DISORDERLY CONDUCT,10
2011,11,DRUG PARAPHERNALIA,20
2011,11,EAVESDROPPING,1
2011,11,ESCAPE,3
2011,11,EXPOSURE OF A PERSON,5
2011,11,FALSE REPORT,1
2011,11,FALSE REPORT BOMB,3
2011,11,FALSE REPORT UNCLASSIFIED,41
2011,11,FORGERY,518
2011,11,FORGERY-ILLEGAL POSSESSION,9
2011,11,FRAUD,558
2011,11,GAMBLING,9
2011,11,GENERAL BUSINESS LAW,2
2011,11,GRAND LARCENY-CHECK FROM MAILB,5
2011,11,HARASSMENT,4397
2011,11,HOMICIDE,1
2011,11,IMITATION PISTOLAIR RIFLE,4
2011,11,IMPAIRED DRIVING,1
2011,11,IMPERSONATION,119
2011,11,IMPRISONMENT,18
2011,11,INCOMPETENT PERSON,1
2011,11,INTOXICATED DRIVING,501
2011,11,JOSTLING,3
2011,11,KIDNAPPING,3
2011,11,LARCENY,11415
2011,11,LEAVING SCENE-ACCIDENT-PERSONA,349
2011,11,LEWDNESS,65
2011,11,LOITERING,1
2011,11,MAKING TERRORISTIC THREAT,3
2011,11,MANUFACTURE UNAUTHORIZED RECOR,8
2011,11,MARIJUANA,1734
2011,11,MENACING,511
2011,11,MENACING ST DEGREE VICT NOT,6
2011,11,MENACING ST DEGREE VICT PEAC,4
2011,11,MISCHIEF,2109
2011,11,NUISANCE,4
2011,11,NY STATE LAWS,29
2011,11,NYC TRANSIT AUTH RR,1
2011,11,OBSCENE MATERIAL - UNDER  YE,9
2011,11,OBSCENITY,6
2011,11,OBSTR BREATHCIRCUL,167
2011,11,PARKRR,1
2011,11,PEDDLING,5
2011,11,PERJURY,1
2011,11,PETIT LARCENY-CHECK FROM MAILB,4
2011,11,POSS METH MANUFACT MATERIAL,1
2011,11,POSSES OR CARRY A KNIFE,3
2011,11,POSSESSION HYPODERMIC INSTRUME,5
2011,11,PROMOTING A SEXUAL PERFORMANCE,1
2011,11,PROSTITUTION,5
2011,11,PUBLIC ADMINISTATION,294
2011,11,PUBLIC ADMINISTRATION,22
2011,11,PUBLIC SAFETY,2
2011,11,RAPE,125
2011,11,RECKLESS DRIVING,8
2011,11,RECKLESS ENDANGERMENT,185
2011,11,RECKLESS ENDANGERMENT OF PROPE,10
2011,11,RESISTING ARREST,259
2011,11,RIOT,1
2011,11,RIOT INCITING,3
2011,11,ROBBERY,1799
2011,11,SALE OF UNAUTHORIZED RECORDING,11
2011,11,SALE SCHOOL GROUNDS,4
2011,11,SEXUAL ABUSE,258
2011,11,SEXUAL MISCONDUCT,24
2011,11,SODOMY,31
2011,11,SOLICITATION,1
2011,11,STOLEN PROP-MOTOR VEHICLE RD,1
2011,11,STOLEN PROPERTY,303
2011,11,STOLEN PROPERTY-MOTOR VEH ND,11
2011,11,STRANGULATION ST,170
2011,11,TAMPERING,21
2011,11,TAMPERING WITH A WITNESS,3
2011,11,TAX LAW,41
2011,11,THEFT,10
2011,11,THEFT OF SERVICES,67
2011,11,TRAFFIC,115
2011,11,TRESPASS,577
2011,11,UNAUTH SALE OF TRANS SERVICE,24
2011,11,UNAUTHORIZED USE VEHICLE,140
2011,11,UNLAWFUL POSS WEAPON UPON SCH,2
2011,11,VEHICULAR ASSAULT INTOX DRIVE,1
2011,11,VIOLATION OF ORDER OF PROTECTI,261
2011,11,WEAPONS,635
2011,11,WEAPONS POSSESSION,391
2011,12,ABC,1
2011,12,ABSCONDING FROM WORK RELEASE,1
2011,12,ACCOSTING,28
2011,12,ADMCODE,78
2011,12,AGGRAVATED CRIMINAL CONTEMPT,7
2011,12,AGGRAVATED HARASSMENT,2137
2011,12,AGGRAVATED SEXUAL ASBUSE,62
2011,12,AGRICULTURE  MARKETS LAW,1
2011,12,ALCOHOLIC BEVERAGE CONTROL LAW,6
2011,12,ALCOHOLIC BEVERAGES,1
2011,12,ARSON,116
2011,12,ASSAULT,4469
2011,12,ASSEMBLY,5
2011,12,BAIL JUMPING,31
2011,12,BIGAMY,1
2011,12,BRIBERY,110
2011,12,BURGLARS TOOLS,24
2011,12,BURGLARY,1785
2011,12,CHECK,2
2011,12,CHILD,122
2011,12,CHILD ABANDONMENT,8
