year,month,crime,count
2010,12,STOLEN PROPERTY,227
2010,12,STOLEN PROPERTY-MOTOR VEH ND,9
2010,12,STRANGULATION ST,84
2010,12,SUBD,4065
2010,12,TAMPERING,8
2010,12,TAMPERING WITH A WITNESS,1
2010,12,TAX LAW,35
2010,12,THEFT,13
2010,12,THEFT OF SERVICES,66
2010,12,THEFT OF SERVICES- CABLE TV SE,1
2010,12,TICKET SP,3
2010,12,TRAFFIC,151
2010,12,TRESPASS,585
2010,12,TRUCK DAY,26
2010,12,TRUCK NIGHT,12
2010,12,UN,1720
2010,12,UNATTENDED,178
2010,12,UNAUTH SALE OF TRANS SERVICE,27
2010,12,UNAUTHORIZED USE VEHICLE,127
2010,12,UNCL,514
2010,12,UNCL ND,184
2010,12,UNCLASS,15
2010,12,UNCLASS M,199
2010,12,UNCLASSI,24
2010,12,UNCLASSIF,5
2010,12,UNCLASSIFIE,67
2010,12,UNCLASSIFIED,2592
2010,12,UNCLASSIFIED FEL,17
2010,12,UNCLASSIFIED MIS,13
2010,12,UNCLASSIFIED MISDEMEA,73
2010,12,UNCLASSIFIED MISDEMEAN,151
2010,12,UNCLASSIFIED VIOLATIO,1
2010,12,UNCLASSIFIED-FELO,281
2010,12,UNCLASSIFIED-FELONY,391
2010,12,UNCLASSIFIED-MISDEMEANOR,124
2010,12,UNKNOWN,8
2010,12,UNKNOWN TI,32
2010,12,UNKNOWN TIM,108
2010,12,UNLAWFUL,26
2010,12,UNLAWFUL POSSESS,1
2010,12,UNLAWFUL USE OF,1
2010,12,UNLICENSED FOR HIRE VEHICLE,21
2010,12,VEH,3
2010,12,VEHICULAR ASSAULT INTOX DRIVE,1
2010,12,VIOLATION OF ORDER OF PROTECTI,234
2010,12,WEAPONS,588
2010,12,WEAPONS POSSESSION,284
2011,1,ACCOSTING,28
2011,1,ADMCODE,82
2011,1,AGGRAVATED CRIMINAL CONTEMPT,13
2011,1,AGGRAVATED HARASSMENT,2369
2011,1,AGGRAVATED SEXUAL ASBUSE,30
2011,1,ALCOHOL,530
2011,1,ALCOHOL SALE TO,13
2011,1,ALCOHOLIC BEVERAGE CONTROL LAW,7
2011,1,ALCOHOLIC BEVERAGES,3
2011,1,ARSON,110
2011,1,ASSAULT,4606
2011,1,ASSEMBLY,16
2011,1,ATM LOCATION,5
2011,1,ATTEMPT,14
2011,1,BAD,2
2011,1,BAIL JUMPING,19
2011,1,BANK,28
2011,1,BARRESTAURANT,3
2011,1,BICYCLE,3
2011,1,BODEGACONVENIENCE STORE,21
2011,1,BOOKMAK,1
2011,1,BRIBERY,90
2011,1,BURGLARS TOOLS,13
2011,1,BURGLARY,1428
2011,1,BY FIR,1
2011,1,BY FIRE,43
2011,1,CAR JACKING,10
2011,1,CHAIN STORE,23
2011,1,CHECK,2
2011,1,CHECK CASHING BUSINESS,3
2011,1,CHILD,132
2011,1,CHILD ABANDONMENT,3
2011,1,CIGARETTE,1
2011,1,CIVILIAN,1760
2011,1,COERCION,9
2011,1,COMMERCIAL,280
2011,1,COMMERCIAL UNCLASSIFIED,100
2011,1,COMPULSORY,1
2011,1,COMPUTER TAMPERTRESSPASS,4
2011,1,COMPUTER UNAUTH USETAMPER,2
2011,1,CONSPIRACY,4
2011,1,CONTEMPT,119
2011,1,CONTROLLED SUBSTANCE,1272
2011,1,COURSE OF SEXUAL CONDUCT AGAIN,3
2011,1,CRIMINAL,2476
2011,1,CRIMINAL CONTEMPT,395
2011,1,CRIMINAL DISPOSAL FIREARM,1
2011,1,CRIMINAL MIS,37
2011,1,CRIMINAL MISCHIEF,1014
2011,1,CRIMINAL MISCHIEF TH,755
2011,1,CRIMINAL SUB,5
2011,1,CUSTODIAL INTERFERENCE,11
2011,1,DAY,686
2011,1,DEVIATE,1
2011,1,DISORDERLY CONDUCT,10
2011,1,DOCTORDENTIST OFFICE,1
2011,1,DRIVERS LICENSE,30
2011,1,DRUG,10
2011,1,DRUG PARAPHERNALIA,21
2011,1,DWELLING,47
2011,1,END WELFARE VULNERABLE ELDERLY PERSON,1
2011,1,ENDANGERING WELFARE,116
2011,1,ESCAPE,2
2011,1,ETC,1066
2011,1,ETC-MISD,176
2011,1,FALSE ALARM FIRE,2
2011,1,FALSE REPORT,4
2011,1,FALSE REPORT BOMB,9
2011,1,FALSE REPORT UNCLASSIFIED,50
2011,1,FIRE,4
2011,1,FORGERY,539
2011,1,FORGERY-ILLEGAL POSSESSION,3
2011,1,FRAUD,580
2011,1,FRAUDULENT,28
2011,1,GAMBLING,3
2011,1,GAS STATION,7
2011,1,GENERAL BUSINESS LAW,1
2011,1,GRAFFIT,755
2011,1,GRAND BY ACQUIRING LOS,49
2011,1,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK,108
2011,1,GRAND BY DISHONEST EMP,45
2011,1,GRAND BY EXTORTION,4
2011,1,GRAND BY FALSE PROMISE,22
2011,1,GRAND BY THEFT OF CREDIT CARD,365
2011,1,GRAND FROM BUILDING NON-RESIDENCE UNATTENDED,1133
2011,1,GRAND FROM COIN MACHIN,2
2011,1,GRAND FROM OPEN AREAS,119
2011,1,GRAND FROM PERSON,535
2011,1,GRAND FROM STORE-SHOPL,73
2011,1,GRAND FROM TRUCK,2
2011,1,GRAND FROM VEHICLEMOTORCYCLE,278
2011,1,GRAND LARCENY-CHECK FROM MAILB,3
2011,1,GRAND OF AUTO,713
2011,1,GRAND OF AUTO - ATTEM,7
2011,1,GRAND OF MOTORCYCLE,10
2011,1,GRAND OF TRUCK,7
2011,1,GRAND OF VEHICULARMOTORCYCLE ACCESSORIES,100
2011,1,GRAND PERSON,4
2011,1,HARASSMENT,4218
2011,1,HEALTH CODE,1
2011,1,HOMICIDE,1
2011,1,IMITATION PISTOLAIR RIFLE,3
2011,1,IMPAIRED DRIVING,10
2011,1,IMPERSONATION,117
2011,1,IMPRISONMENT,21
2011,1,INCEST,1
2011,1,INCOMPETENT PERSON,1
2011,1,INTENT T,22
2011,1,INTENT TO,151
2011,1,INTERCOURSE,9
2011,1,INTOXICATED DRIVING,530
2011,1,JOSTLING,6
2011,1,KIDNAPPING,4
2011,1,LARCENY,9252
2011,1,LEAVING SCENE-ACCIDENT-PERSONA,259
2011,1,LEWDNESS,48
2011,1,LICENSED MEDALLION CAB,7
2011,1,LIQUOR STORE,3
2011,1,LOITERING,1
2011,1,MAKING TERRORISTIC THREAT,3
2011,1,MANUFACTURE UNAUTHORIZED RECOR,7
2011,1,MARIJUANA,1918
2011,1,MENACING,527
2011,1,MENACING ST DEGREE VICT NOT,5
2011,1,MENACING ST DEGREE VICT PEAC,7
2011,1,MISCHIEF,1576
2011,1,MOTOR VEHICLE,34
2011,1,MV REGISTRATION,18
2011,1,NECK CHAI,4
2011,1,NECKCHAINJEWELRY,14
2011,1,NEGLIGENT,1
2011,1,NIGHT,524
2011,1,NO TAX STAMP,1
2011,1,NUISANCE,1
2011,1,NY STATE LAWS,40
2011,1,OBSCENE MATERIAL - UNDER  YE,2
2011,1,OBSCENITY,3
2011,1,OBSTR BREATHCIRCUL,105
2011,1,OF M,195
2011,1,OF MOTOR,1126
2011,1,OF TRUCK DRIVER,1
2011,1,OFFENSES AGAINST,3
2011,1,ON BUS OR BUS DRIVER,2
2011,1,OPEN AREA UNCLASSIFIED,972
2011,1,PARKRR,1
2011,1,PATRONIZING,1
2011,1,PEACE OFFICER,155
2011,1,PERFORMANCE,2
2011,1,PERJURY,1
2011,1,PETIT BY ACQUIRING LOS,24
2011,1,PETIT BY CHECK USE,31
2011,1,PETIT BY CREDIT CARD U,38
2011,1,PETIT BY DISHONEST EMP,23
2011,1,PETIT BY FALSE PROMISE,23
2011,1,PETIT FROM AUTO,1226
2011,1,PETIT FROM BUILDING,1618
2011,1,PETIT FROM COIN MACHIN,2
2011,1,PETIT FROM OPEN AREAS,401
2011,1,PETIT FROM STORE-SHOPL,1726
2011,1,PETIT FROM TRUCK,14
2011,1,PETIT LARCENY-CHECK FROM MAILB,7
2011,1,PETIT OF AUTO,1
2011,1,PETIT OF BICYCLE,47
2011,1,PETIT OF LICENSE PLATE,271
2011,1,PETIT OF VEHICLE ACCES,231
2011,1,PHARMACY,3
2011,1,PICK,94
2011,1,POCKETBOOKCARRIED BAG,69
2011,1,POLICE OFFICE,17
2011,1,POLICE OFFICER,6
2011,1,POSSES OR CARRY A KNIFE,4
2011,1,POSSESS,124
2011,1,POSSESS-,4
2011,1,POSSESSE,21
2011,1,POSSESSI,874
2011,1,POSSESSION,2801
2011,1,POSSESSION B,3
2011,1,POSSESSION HYPODERMIC INSTRUME,1
2011,1,PRESCRIPTION,5
2011,1,PROMOTING,3
2011,1,PROMOTING A SEXUAL PERFORMANCE,1
2011,1,PROMOTINGSECUR,1
2011,1,PROSTITUTION,5
2011,1,PUBLIC,48
2011,1,PUBLIC ADMINISTATION,216
2011,1,PUBLIC ADMINISTRATION,114
2011,1,PUBLIC CON,3
2011,1,PUBLIC PLACE INSIDE,58
2011,1,PUBLIC SAFETY,2
2011,1,PUBLIC SERVAN,100
2011,1,PURS,64
2011,1,RADIO DEVICES,1
2011,1,RAPE,119
2011,1,RECKLESS DRIVING,10
2011,1,RECKLESS ENDANGERMENT,152
2011,1,RECKLESS ENDANGERMENT OF PROPE,8
2011,1,RECKLESSY ENDANGERING,1
2011,1,RELATED OFFENSES,17
2011,1,RESIDENCE,1063
2011,1,RESIDENTIAL COMMON AREA,184
2011,1,RESISTING ARREST,234
2011,1,RIOT,1
2011,1,RIOT INCITING,6
2011,1,ROBBERY,1578
2011,1,SALE,180
2011,1,SALE OF UNAUTHORIZED RECORDING,25
2011,1,SALE SCHOOL GROUNDS,3
2011,1,SCHOOL,1
2011,1,SEXUAL ABUSE,176
2011,1,SEXUAL MISCONDUCT,10
2011,1,SODOMY,28
2011,1,STOLEN PROP-MOTOR VEHICLE RD,2
2011,1,STOLEN PROPERTY,213
2011,1,STOLEN PROPERTY-MOTOR VEH ND,15
2011,1,STRANGULATION ST,151
2011,1,SUBD,4218
2011,1,TAMPERING,17
2011,1,TAMPERING WITH A WITNESS,1
2011,1,TAX LAW,34
2011,1,THEFT,17
2011,1,THEFT OF SERVICES,81
2011,1,THEFT OF SERVICES- CABLE TV SE,4
2011,1,TICKET SP,1
2011,1,TRAFFIC,142
2011,1,TRESPASS,768
2011,1,TRUCK DAY,28
2011,1,TRUCK NIGHT,12
2011,1,UN,1618
2011,1,UNATTENDED,121
2011,1,UNAUTH SALE OF TRANS SERVICE,43
2011,1,UNAUTHORIZED USE VEHICLE,120
2011,1,UNCL,377
2011,1,UNCL ND,211
2011,1,UNCLASS,20
2011,1,UNCLASS M,216
2011,1,UNCLASSI,31
2011,1,UNCLASSIF,2
2011,1,UNCLASSIFIE,82
2011,1,UNCLASSIFIED,2754
2011,1,UNCLASSIFIED FEL,28
2011,1,UNCLASSIFIED MIS,12
2011,1,UNCLASSIFIED MISDEMEA,79
2011,1,UNCLASSIFIED MISDEMEAN,142
2011,1,UNCLASSIFIED VIO,2
2011,1,UNCLASSIFIED VIOLATIO,3
2011,1,UNCLASSIFIED VIOLATION,1
2011,1,UNCLASSIFIED-FELO,310
2011,1,UNCLASSIFIED-FELONY,413
2011,1,UNCLASSIFIED-MISDEMEANOR,167
2011,1,UNKNOWN,11
2011,1,UNKNOWN TI,42
2011,1,UNKNOWN TIM,122
2011,1,UNKNOWN TIME,3
2011,1,UNLAWFUL,37
2011,1,UNLAWFUL POSSESS,1
2011,1,UNLICENSED FOR HIRE VEHICLE,14
2011,1,VEH,3
2011,1,VEHICULAR ASSAULT INTOX DRIVE,2
2011,1,VIOLATION,1
2011,1,VIOLATION OF ORDER OF PROTECTI,245
2011,1,WEAPONS,755
2011,1,WEAPONS POSSESSION,454
2011,2,ACCOSTING,19
2011,2,ADMCODE,62
2011,2,AGGRAVATED CRIMINAL CONTEMPT,6
2011,2,AGGRAVATED HARASSMENT,2254
2011,2,AGGRAVATED SEXUAL ASBUSE,40
2011,2,AGRICULTURE  MARKETS LAW,1
2011,2,ALCOHOL,564
2011,2,ALCOHOL SALE TO,11
2011,2,ALCOHOLIC BEVERAGE CONTROL LAW,5
2011,2,ALCOHOLIC BEVERAGES,1
2011,2,APPEARANCE TICKET FAIL TO RESP,2
2011,2,ARSON,90
2011,2,ASSAULT,4202
2011,2,ASSEMBLY,11
2011,2,ATM LOCATION,2
2011,2,ATTEMPT,9
2011,2,BAD,2
2011,2,BAIL JUMPING,26
2011,2,BANK,27
2011,2,BARRESTAURANT,5
2011,2,BICYCLE,4
2011,2,BODEGACONVENIENCE STORE,17
2011,2,BRIBERY,104
2011,2,BURGLARS TOOLS,23
2011,2,BURGLARY,1254
2011,2,BY FIRE,43
2011,2,CAR JACKING,21
2011,2,CHAIN STORE,15
2011,2,CHECK,2
2011,2,CHECK CASHING BUSINESS,1
2011,2,CHILD,127
2011,2,CHILD ABANDONMENT,3
2011,2,CIGARETTE,1
2011,2,CIVILIAN,1487
2011,2,COERCION,11
2011,2,COMMERCIAL,250
2011,2,COMMERCIAL UNCLASSIFIED,87
2011,2,COMPUTER TAMPERTRESSPASS,3
2011,2,COMPUTER UNAUTH USETAMPER,5
2011,2,CONSPIRACY,1
2011,2,CONTEMPT,128
2011,2,CONTROLLED SUBSTANCE,1325
2011,2,COURSE OF SEXUAL CONDUCT AGAIN,2
2011,2,CRIMINAL,2556
2011,2,CRIMINAL CONTEMPT,389
2011,2,CRIMINAL DISPOSAL FIREARM,1
2011,2,CRIMINAL MIS,32
2011,2,CRIMINAL MISCHIEF,937
2011,2,CRIMINAL MISCHIEF TH,905
2011,2,CRIMINAL SUB,7
2011,2,CUSTODIAL INTERFERENCE,18
2011,2,DAY,645
2011,2,DEVIATE,1
2011,2,DEVICE,1
2011,2,DISORDERLY CONDUCT,13
2011,2,DRIVERS LICENSE,29
2011,2,DRUG,9
2011,2,DRUG PARAPHERNALIA,28
2011,2,DWELLING,54
2011,2,ENDANGERING WELFARE,114
2011,2,ESCAPE,2
2011,2,ETC,1120
2011,2,ETC-MISD,171
2011,2,FALSE ALARM FIRE,1
2011,2,FALSE REPORT,6
2011,2,FALSE REPORT BOMB,2
2011,2,FALSE REPORT UNCLASSIFIED,48
2011,2,FALSIFY-TAMPER,2
2011,2,FIRE,6
2011,2,FORGERY,528
2011,2,FORGERY-ILLEGAL POSSESSION,4
2011,2,FRAUD,591
2011,2,FRAUDULENT,19
2011,2,GAMBLING,8
2011,2,GAS STATION,4
2011,2,GENERAL BUSINESS LAW,2
2011,2,GRAFFIT,905
2011,2,GRAFFITI ADMINISTRATIVE CODE-,1
2011,2,GRAND BY ACQUIRING LOS,42
2011,2,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK,98
2011,2,GRAND BY DISHONEST EMP,25
2011,2,GRAND BY EXTORTION,10
2011,2,GRAND BY FALSE PROMISE,33
2011,2,GRAND BY THEFT OF CREDIT CARD,329
2011,2,GRAND FROM BOAT,1
2011,2,GRAND FROM BUILDING NON-RESIDENCE UNATTENDED,1026
2011,2,GRAND FROM OPEN AREAS,108
2011,2,GRAND FROM PERSON,422
2011,2,GRAND FROM PIER,1
2011,2,GRAND FROM STORE-SHOPL,56
2011,2,GRAND FROM TRUCK,8
2011,2,GRAND FROM VEHICLEMOTORCYCLE,233
2011,2,GRAND LARCENY-CHECK FROM MAILB,1
2011,2,GRAND OF AUTO,636
2011,2,GRAND OF AUTO - ATTEM,6
2011,2,GRAND OF BICYCLE,2
2011,2,GRAND OF MOTORCYCLE,8
2011,2,GRAND OF TRUCK,14
2011,2,GRAND OF VEHICULARMOTORCYCLE ACCESSORIES,117
2011,2,GRAND PERSON,10
2011,2,HARASSMENT,3822
2011,2,HOMICIDE,1
2011,2,IMITATION PISTOLAIR RIFLE,4
2011,2,IMPAIRED DRIVING,9
2011,2,IMPERSONATION,129
2011,2,IMPRISONMENT,21
2011,2,INCOMPETENT PERSON,2
2011,2,INTENT T,35
2011,2,INTENT TO,183
2011,2,INTERCOURSE,20
2011,2,INTOXICATED DRIVING,564
2011,2,JOSTLING,3
2011,2,KIDNAPPING,3
2011,2,LARCENY,8564
2011,2,LEAVING SCENE-ACCIDENT-PERSONA,267
2011,2,LEWDNESS,50
2011,2,LICENSED MEDALLION CAB,8
2011,2,LIQUOR STORE,1
2011,2,LOITERING,1
2011,2,MAKING TERRORISTIC THREAT,2
2011,2,MANUFACTURE UNAUTHORIZED RECOR,15
2011,2,MARIJUANA,2178
2011,2,MENACING,477
2011,2,MENACING ST DEGREE VICT NOT,1
2011,2,MENACING ST DEGREE VICT PEAC,7
2011,2,MISCHIEF,1645
2011,2,MOTOR VEHICLE,21
2011,2,MV REGISTRATION,41
2011,2,NECK CHAI,10
2011,2,NECKCHAINJEWELRY,17
2011,2,NEGLIGENT,1
2011,2,NIGHT,411
2011,2,NO TAX STAMP,1
2011,2,NY STATE LAWS,47
2011,2,OBSCENE MATERIAL - UNDER  YE,4
2011,2,OBSTR BREATHCIRCUL,104
2011,2,OF M,211
2011,2,OF MOTOR,1185
2011,2,OF TRUCK DRIVER,2
2011,2,OFFENSES AGAINST,2
2011,2,ON BUS OR BUS DRIVER,4
2011,2,OPEN AREA UNCLASSIFIED,674
2011,2,OTHER,1
2011,2,PEACE OFFICER,130
2011,2,PEDDLING,3
2011,2,PETIT BY ACQUIRING LOS,21
2011,2,PETIT BY CHECK USE,16
2011,2,PETIT BY CREDIT CARD U,44
2011,2,PETIT BY DISHONEST EMP,22
2011,2,PETIT BY FALSE PROMISE,40
2011,2,PETIT FROM AUTO,1217
2011,2,PETIT FROM BUILDING,1491
2011,2,PETIT FROM COIN MACHIN,1
2011,2,PETIT FROM OPEN AREAS,374
2011,2,PETIT FROM PIER,1
2011,2,PETIT FROM STORE-SHOPL,1602
2011,2,PETIT FROM TRUCK,15
2011,2,PETIT LARCENY-CHECK FROM MAILB,3
2011,2,PETIT OF BICYCLE,41
2011,2,PETIT OF LICENSE PLATE,271
2011,2,PETIT OF MOPED,1
2011,2,PETIT OF VEHICLE ACCES,222
2011,2,PHARMACY,6
2011,2,PICK,73
2011,2,PLACE FALSE BOMB,1
2011,2,POCKETBOOKCARRIED BAG,49
2011,2,POLICE OFFICE,14
2011,2,POLICE OFFICER,3
2011,2,POSS METH MANUFACT MATERIAL,1
2011,2,POSSES OR CARRY A KNIFE,2
2011,2,POSSESS,129
2011,2,POSSESS-,1
2011,2,POSSESSE,28
2011,2,POSSESSI,874
2011,2,POSSESSION,3157
2011,2,POSSESSION B,4
2011,2,POSSESSION HYPODERMIC INSTRUME,3
2011,2,PRESCRIPTION,4
2011,2,PROMOTING,6
2011,2,PROSTITUTION,2
2011,2,PUBLIC,50
2011,2,PUBLIC ADMINISTATION,245
2011,2,PUBLIC ADMINISTRATION,142
2011,2,PUBLIC CON,1
2011,2,PUBLIC HEALTH LAW,1
2011,2,PUBLIC PLACE INSIDE,60
2011,2,PUBLIC SAFETY,2
2011,2,PUBLIC SERVAN,115
2011,2,PURS,43
2011,2,RADIO DEVICES,1
2011,2,RAPE,107
2011,2,RECKLESS DRIVING,8
2011,2,RECKLESS ENDANGERMENT,139
2011,2,RECKLESS ENDANGERMENT OF PROPE,1
2011,2,RECKLESSY ENDANGERING,2
2011,2,RECORDS,2
2011,2,RELATED OFFENSES,18
2011,2,RESIDENCE,914
2011,2,RESIDENTIAL COMMON AREA,125
2011,2,RESISTING ARREST,214
2011,2,RIOT INCITING,6
2011,2,ROBBERY,1197
2011,2,SALE,199
2011,2,SALE OF UNAUTHORIZED RECORDING,15
2011,2,SALE SCHOOL GROUNDS,6
2011,2,SEXUAL ABUSE,198
2011,2,SEXUAL MISCONDUCT,21
2011,2,SODOMY,37
2011,2,SOLICITATION,1
2011,2,STOLEN PROP-MOTOR VEHICLE RD,3
2011,2,STOLEN PROPERTY,240
2011,2,STOLEN PROPERTY-MOTOR VEH ND,16
2011,2,STRANGULATION ST,131
2011,2,SUBD,3822
2011,2,TAMPERING,10
2011,2,TAMPERING WITH A WITNESS,2
2011,2,TAX LAW,48
2011,2,THEFT,18
2011,2,THEFT OF SERVICES,79
2011,2,THEFT OF SERVICES- CABLE TV SE,2
2011,2,TICKET SP,2
2011,2,TRAFFIC,159
2011,2,TRESPASS,778
2011,2,TRUCK DAY,28
2011,2,TRUCK NIGHT,22
2011,2,UN,1491
2011,2,UNATTENDED,118
2011,2,UNAUTH SALE OF TRANS SERVICE,32
2011,2,UNAUTHORIZED USE VEHICLE,125
2011,2,UNCL,307
2011,2,UNCL ND,206
2011,2,UNCLASS,20
2011,2,UNCLASS M,245
2011,2,UNCLASSI,41
2011,2,UNCLASSIF,6
2011,2,UNCLASSIFIE,80
2011,2,UNCLASSIFIED,2445
2011,2,UNCLASSIFIED FEL,35
2011,2,UNCLASSIFIED MIS,14
2011,2,UNCLASSIFIED MISDEMEA,61
2011,2,UNCLASSIFIED MISDEMEAN,159
2011,2,UNCLASSIFIED VIOLATIO,1
2011,2,UNCLASSIFIED-FELO,283
2011,2,UNCLASSIFIED-FELONY,446
2011,2,UNCLASSIFIED-MISDEMEANOR,145
2011,2,UNKNOWN,13
2011,2,UNKNOWN TI,22
2011,2,UNKNOWN TIM,109
2011,2,UNKNOWN TIME,4
2011,2,UNLAWFUL,35
2011,2,UNLAWFUL POSSESS,1
2011,2,UNLICENSED FOR HIRE VEHICLE,14
2011,2,USE OF A CHILD IN A SEXUAL PER,1
2011,2,USURY,1
2011,2,VEH,4
2011,2,VIOLATION OF ORDER OF PROTECTI,235
2011,2,WEAPONS,837
2011,2,WEAPONS POSSESSION,407
2011,3,ABC,1
2011,3,ACCOSTING,25
2011,3,ADMCODE,78
2011,3,AGGRAVATED,2
2011,3,AGGRAVATED CRIMINAL CONTEMPT,10
2011,3,AGGRAVATED HARASSMENT,2578
2011,3,AGGRAVATED SEXUAL ASBUSE,48
2011,3,AGRICULTURE  MARKETS LAW,1
2011,3,ALCOHOL,617
2011,3,ALCOHOL SALE TO,12
2011,3,ALCOHOLIC BEVERAGE CONTROL LAW,7
2011,3,ALCOHOLIC BEVERAGES,1
2011,3,ARSON,124
2011,3,ASSAULT,4911
2011,3,ASSEMBLY,22
2011,3,ATM LOCATION,3
2011,3,ATTEMPT,14
2011,3,BAD,4
2011,3,BAIL JUMPING,29
2011,3,BANK,22
2011,3,BARRESTAURANT,2
2011,3,BICYCLE,6
2011,3,BODEGACONVENIENCE STORE,7
2011,3,BRIBERY,126
2011,3,BURGLARS TOOLS,26
2011,3,BURGLARY,1369
2011,3,BY FIR,4
2011,3,BY FIRE,42
2011,3,CAR JACKING,10
2011,3,CHAIN STORE,21
2011,3,CHECK,4
2011,3,CHILD,145
2011,3,CHILD ABANDONMENT,3
2011,3,CIGARETTE,1
2011,3,CIVILIAN,1765
2011,3,COERCION,8
2011,3,COMMERCIAL,259
2011,3,COMMERCIAL UNCLASSIFIED,82
2011,3,COMPUTER TAMPERTRESSPASS,3
2011,3,COMPUTER UNAUTH USETAMPER,1
2011,3,CONSPIRACY,1
2011,3,CONTEMPT,122
2011,3,CONTROLLED SUBSTANCE,1344
2011,3,COURSE OF SEXUAL CONDUCT AGAIN,2
2011,3,CRIMINAL,2877
2011,3,CRIMINAL CONTEMPT,435
2011,3,CRIMINAL DISPOSAL FIREARM,6
2011,3,CRIMINAL MIS,30
2011,3,CRIMINAL MISCHIEF,1153
2011,3,CRIMINAL MISCHIEF TH,1067
2011,3,CRIMINAL SUB,20
2011,3,CUSTODIAL INTERFERENCE,11
2011,3,DAY,704
2011,3,DEVIATE,5
2011,3,DEVICE,2
2011,3,DIS CON,2
2011,3,DISORDERLY CONDUCT,15
2011,3,DOCTORDENTIST OFFICE,2
2011,3,DRIVERS LICENSE,26
2011,3,DRUG,9
2011,3,DRUG PARAPHERNALIA,18
2011,3,DWELLING,46
2011,3,END WELFARE VULNERABLE ELDERLY PERSON,1
2011,3,ENDANGERING WELFARE,131
2011,3,ETC,1222
2011,3,ETC-MISD,190
2011,3,FALSE ALARM FIRE,1
2011,3,FALSE PROOF OF AGE,1
2011,3,FALSE REPORT,11
2011,3,FALSE REPORT BOMB,3
2011,3,FALSE REPORT UNCLASSIFIED,54
2011,3,FALSIFY-TAMPER,2
2011,3,FIRE,11
2011,3,FIREWORKS,1
2011,3,FORGERY,592
2011,3,FORGERY-ILLEGAL POSSESSION,10
2011,3,FRAUD,779
2011,3,FRAUDULENT,25
2011,3,GAMBLING,11
2011,3,GAS STATION,6
2011,3,GENERAL BUSINESS LAW,8
2011,3,GRAFFIT,1067
2011,3,GRAND BY ACQUIRING LOS,46
2011,3,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK,112
2011,3,GRAND BY DISHONEST EMP,48
2011,3,GRAND BY EXTORTION,7
2011,3,GRAND BY FALSE PROMISE,36
2011,3,GRAND BY THEFT OF CREDIT CARD,367
2011,3,GRAND FROM BOAT,2
2011,3,GRAND FROM BUILDING NON-RESIDENCE UNATTENDED,1128
2011,3,GRAND FROM COIN MACHIN,1
2011,3,GRAND FROM OPEN AREAS,155
2011,3,GRAND FROM PERSON,557
2011,3,GRAND FROM STORE-SHOPL,84
2011,3,GRAND FROM TRUCK,10
2011,3,GRAND FROM VEHICLEMOTORCYCLE,311
2011,3,GRAND LARCENY-CHECK FROM MAILB,1
2011,3,GRAND OF AUTO,736
2011,3,GRAND OF AUTO - ATTEM,3
2011,3,GRAND OF BICYCLE,4
2011,3,GRAND OF MOPED,3
2011,3,GRAND OF MOTORCYCLE,35
2011,3,GRAND OF TRUCK,9
2011,3,GRAND OF VEHICULARMOTORCYCLE ACCESSORIES,142
2011,3,GRAND PERSON,8
2011,3,HARASSMENT,4472
2011,3,HIJACKING,1
2011,3,HOMICIDE,1
2011,3,IMITATION PISTOLAIR RIFLE,2
2011,3,IMPAIRED DRIVING,8
2011,3,IMPERSONATION,129
2011,3,IMPRISONMENT,24
2011,3,INCOMPETENT PERSON,2
2011,3,INJECTION OF,1
2011,3,INTENT T,38
2011,3,INTENT TO,184
2011,3,INTERCOURSE,24
2011,3,INTOXICATED DRIVING,617
2011,3,JOSTLING,3
2011,3,KIDNAPPING,2
2011,3,LARCENY,10245
2011,3,LEAVING SCENE-ACCIDENT-PERSONA,326
2011,3,LEWDNESS,49
2011,3,LICENSED MEDALLION CAB,9
2011,3,LIQUOR STORE,1
2011,3,LOITERING,1
2011,3,MAKING TERRORISTIC THREAT,2
2011,3,MANUFACTURE UNAUTHORIZED RECOR,16
2011,3,MARIJUANA,2346
2011,3,MENACING,554
2011,3,MENACING ST DEGREE VICT NOT,6
2011,3,MENACING ST DEGREE VICT PEAC,10
2011,3,MISCHIEF,1904
2011,3,MOTOR VEHICLE,36
2011,3,MV REGISTRATION,31
2011,3,NECK CHAI,8
2011,3,NECKCHAINJEWELRY,26
2011,3,NEGLIGENT,1
2011,3,NIGHT,474
2011,3,NO TAX STAMP,1
2011,3,NUISANCE,3
2011,3,NY STATE LAWS,34
2011,3,OBSCENE MATERIAL - UNDER  YE,3
2011,3,OBSCENITY,4
2011,3,OBSTR BREATHCIRCUL,138
2011,3,OF M,240
2011,3,OF MOTOR,1405
2011,3,OF TRUCK DRIVER,1
2011,3,OFFENSES AGAINST,2
2011,3,ON BUS OR BUS DRIVER,11
2011,3,OPEN AREA UNCLASSIFIED,858
2011,3,OTHER,1
2011,3,PARKRR,2
2011,3,PATRONIZING,1
2011,3,PAYROLL,2
2011,3,PEACE OFFICER,149
2011,3,PERFORMANCE,1
2011,3,PERJURY,1
2011,3,PETIT BY ACQUIRING LOS,22
2011,3,PETIT BY CHECK USE,21
2011,3,PETIT BY CREDIT CARD U,45
2011,3,PETIT BY DISHONEST EMP,34
2011,3,PETIT BY FALSE PROMISE,27
